image_id,image_path,set_type,object_id,class_id,class_name,center_x,center_y,width,height,xmin,ymin,xmax,ymax
patches_271,..\NEU-DET\train\images\patches_271.jpg,train,0,2,Crazing,0.655,0.445,0.44,0.36,0.43500000000000005,0.265,0.875,0.625
patches_271,..\NEU-DET\train\images\patches_271.jpg,train,1,2,Crazing,0.7375,0.8925000000000001,0.185,0.215,0.645,0.785,0.8300000000000001,1
patches_272,..\NEU-DET\train\images\patches_272.jpg,train,0,2,Crazing,0.4,0.425,0.29,0.56,0.255,0.14499999999999996,0.545,0.7050000000000001
patches_273,..\NEU-DET\train\images\patches_273.jpg,train,0,2,Crazing,0.1925,0.73,0.28500000000000003,0.29,0.04999999999999999,0.585,0.335,0.875
patches_273,..\NEU-DET\train\images\patches_273.jpg,train,1,2,Crazing,0.165,0.3625,0.2,0.225,0.065,0.25,0.265,0.475
patches_273,..\NEU-DET\train\images\patches_273.jpg,train,2,2,Crazing,0.775,0.465,0.32,0.92,0.615,0.0050000000000000044,0.935,0.925
patches_274,..\NEU-DET\train\images\patches_274.jpg,train,0,2,Crazing,0.6525,0.845,0.335,0.3,0.485,0.695,0.82,0.995
patches_274,..\NEU-DET\train\images\patches_274.jpg,train,1,1,Patches,0.5700000000000001,0.5475,0.14,0.185,0.5,0.45499999999999996,0.6400000000000001,0.64
patches_275,..\NEU-DET\train\images\patches_275.jpg,train,0,2,Crazing,0.28,0.4175,0.25,0.595,0.15500000000000003,0.12,0.405,0.715
patches_275,..\NEU-DET\train\images\patches_275.jpg,train,1,2,Crazing,0.43,0.7375,0.22,0.215,0.32,0.63,0.54,0.8450000000000001
patches_276,..\NEU-DET\train\images\patches_276.jpg,train,0,2,Crazing,0.135,0.6275000000000001,0.23,0.245,0.020000000000000004,0.5050000000000001,0.25,0.75
patches_276,..\NEU-DET\train\images\patches_276.jpg,train,1,2,Crazing,0.295,0.18,0.25,0.35000000000000003,0.16999999999999998,0.004999999999999977,0.42,0.355
patches_276,..\NEU-DET\train\images\patches_276.jpg,train,2,2,Crazing,0.8300000000000001,0.265,0.28,0.52,0.6900000000000001,0.0050000000000000044,0.9700000000000001,0.525
patches_276,..\NEU-DET\train\images\patches_276.jpg,train,3,2,Crazing,0.7925,0.4975,0.17500000000000002,0.315,0.705,0.33999999999999997,0.88,0.655
patches_277,..\NEU-DET\train\images\patches_277.jpg,train,0,2,Crazing,0.24,0.705,0.35000000000000003,0.53,0.06499999999999997,0.43999999999999995,0.41500000000000004,0.97
patches_277,..\NEU-DET\train\images\patches_277.jpg,train,1,2,Crazing,0.8150000000000001,0.6900000000000001,0.24,0.28,0.6950000000000001,0.55,0.935,0.8300000000000001
patches_277,..\NEU-DET\train\images\patches_277.jpg,train,2,2,Crazing,0.78,0.135,0.25,0.26,0.655,0.0050000000000000044,0.905,0.265
patches_277,..\NEU-DET\train\images\patches_277.jpg,train,3,2,Crazing,0.08750000000000001,0.06,0.095,0.11,0.04000000000000001,0.0049999999999999975,0.135,0.11499999999999999
patches_278,..\NEU-DET\train\images\patches_278.jpg,train,0,2,Crazing,0.39,0.3025,0.37,0.595,0.20500000000000002,0.0050000000000000044,0.575,0.6
patches_278,..\NEU-DET\train\images\patches_278.jpg,train,1,2,Crazing,0.3775,0.73,0.365,0.53,0.195,0.46499999999999997,0.56,0.995
patches_279,..\NEU-DET\train\images\patches_279.jpg,train,0,2,Crazing,0.20750000000000002,0.28500000000000003,0.305,0.24,0.05500000000000002,0.16500000000000004,0.36,0.405
patches_279,..\NEU-DET\train\images\patches_279.jpg,train,1,2,Crazing,0.73,0.37,0.25,0.42,0.605,0.16,0.855,0.58
patches_279,..\NEU-DET\train\images\patches_279.jpg,train,2,2,Crazing,0.8575,0.88,0.17500000000000002,0.23,0.77,0.765,0.9450000000000001,0.995
patches_28,..\NEU-DET\train\images\patches_28.jpg,train,0,2,Crazing,0.24,0.7275,0.41000000000000003,0.545,0.034999999999999976,0.455,0.445,1
patches_28,..\NEU-DET\train\images\patches_28.jpg,train,1,2,Crazing,0.77,0.85,0.41000000000000003,0.29,0.565,0.705,0.9750000000000001,0.995
patches_28,..\NEU-DET\train\images\patches_28.jpg,train,2,2,Crazing,0.2725,0.1375,0.295,0.265,0.12500000000000003,0.0050000000000000044,0.42000000000000004,0.27
patches_280,..\NEU-DET\train\images\patches_280.jpg,train,0,2,Crazing,0.4625,0.64,0.325,0.72,0.30000000000000004,0.28,0.625,1
patches_280,..\NEU-DET\train\images\patches_280.jpg,train,1,2,Crazing,0.47750000000000004,0.2425,0.185,0.445,0.385,0.01999999999999999,0.5700000000000001,0.46499999999999997
patches_281,..\NEU-DET\train\images\patches_281.jpg,train,0,2,Crazing,0.20750000000000002,0.11,0.20500000000000002,0.21,0.10500000000000001,0.0050000000000000044,0.31000000000000005,0.215
patches_281,..\NEU-DET\train\images\patches_281.jpg,train,1,2,Crazing,0.7275,0.4975,0.265,0.985,0.595,0.0050000000000000044,0.8600000000000001,0.99
patches_281,..\NEU-DET\train\images\patches_281.jpg,train,2,2,Crazing,0.1775,0.65,0.165,0.23,0.09499999999999999,0.535,0.26,0.765
patches_282,..\NEU-DET\train\images\patches_282.jpg,train,0,2,Crazing,0.20500000000000002,0.535,0.31,0.42,0.05000000000000002,0.32500000000000007,0.36,0.745
patches_282,..\NEU-DET\train\images\patches_282.jpg,train,1,2,Crazing,0.7925,0.675,0.275,0.65,0.655,0.35000000000000003,0.9299999999999999,1
patches_282,..\NEU-DET\train\images\patches_282.jpg,train,2,2,Crazing,0.745,0.185,0.21,0.36,0.64,0.0050000000000000044,0.85,0.365
patches_283,..\NEU-DET\train\images\patches_283.jpg,train,0,2,Crazing,0.3875,0.1925,0.265,0.34500000000000003,0.255,0.01999999999999999,0.52,0.365
patches_283,..\NEU-DET\train\images\patches_283.jpg,train,1,2,Crazing,0.34500000000000003,0.795,0.41000000000000003,0.32,0.14,0.635,0.55,0.9550000000000001
patches_283,..\NEU-DET\train\images\patches_283.jpg,train,2,2,Crazing,0.505,0.6775,0.25,0.265,0.38,0.5449999999999999,0.63,0.81
patches_283,..\NEU-DET\train\images\patches_283.jpg,train,3,2,Crazing,0.8200000000000001,0.745,0.13,0.13,0.7550000000000001,0.6799999999999999,0.885,0.81
patches_284,..\NEU-DET\train\images\patches_284.jpg,train,0,2,Crazing,0.625,0.4825,0.39,0.9550000000000001,0.43,0.004999999999999949,0.8200000000000001,0.96
patches_284,..\NEU-DET\train\images\patches_284.jpg,train,1,2,Crazing,0.3775,0.7475,0.295,0.295,0.23,0.6000000000000001,0.525,0.895
patches_285,..\NEU-DET\train\images\patches_285.jpg,train,0,2,Crazing,0.47750000000000004,0.34,0.315,0.67,0.32000000000000006,0.0050000000000000044,0.635,0.675
patches_285,..\NEU-DET\train\images\patches_285.jpg,train,1,2,Crazing,0.87,0.11750000000000001,0.26,0.225,0.74,0.0050000000000000044,1,0.23
patches_285,..\NEU-DET\train\images\patches_285.jpg,train,2,2,Crazing,0.52,0.8150000000000001,0.31,0.37,0.365,0.6300000000000001,0.675,1
patches_286,..\NEU-DET\train\images\patches_286.jpg,train,0,2,Crazing,0.52,0.5700000000000001,0.39,0.85,0.325,0.14500000000000007,0.7150000000000001,0.9950000000000001
patches_286,..\NEU-DET\train\images\patches_286.jpg,train,1,2,Crazing,0.92,0.62,0.16,0.33,0.8400000000000001,0.45499999999999996,1,0.785
patches_286,..\NEU-DET\train\images\patches_286.jpg,train,2,2,Crazing,0.5175,0.08750000000000001,0.355,0.165,0.33999999999999997,0.0050000000000000044,0.695,0.17
patches_286,..\NEU-DET\train\images\patches_286.jpg,train,3,2,Crazing,0.04,0.3575,0.07,0.17500000000000002,0.0049999999999999975,0.26999999999999996,0.07500000000000001,0.445
patches_287,..\NEU-DET\train\images\patches_287.jpg,train,0,2,Crazing,0.5575,0.5,0.34500000000000003,0.99,0.385,0.0050000000000000044,0.73,0.995
patches_287,..\NEU-DET\train\images\patches_287.jpg,train,1,2,Crazing,0.93,0.0475,0.14,0.085,0.8600000000000001,0.0049999999999999975,1,0.09
patches_288,..\NEU-DET\train\images\patches_288.jpg,train,0,2,Crazing,0.77,0.5175,0.4,0.865,0.5700000000000001,0.08499999999999996,0.97,0.95
patches_288,..\NEU-DET\train\images\patches_288.jpg,train,1,2,Crazing,0.20500000000000002,0.845,0.15,0.14,0.13,0.7749999999999999,0.28,0.915
patches_289,..\NEU-DET\train\images\patches_289.jpg,train,0,2,Crazing,0.1,0.25,0.19,0.4,0.0050000000000000044,0.04999999999999999,0.195,0.45
patches_289,..\NEU-DET\train\images\patches_289.jpg,train,1,2,Crazing,0.0975,0.7375,0.17500000000000002,0.515,0.009999999999999995,0.48000000000000004,0.185,0.9950000000000001
patches_289,..\NEU-DET\train\images\patches_289.jpg,train,2,2,Crazing,0.7675000000000001,0.705,0.395,0.4,0.5700000000000001,0.5049999999999999,0.9650000000000001,0.905
patches_289,..\NEU-DET\train\images\patches_289.jpg,train,3,2,Crazing,0.8225,0.16,0.145,0.14,0.75,0.09,0.895,0.23
patches_289,..\NEU-DET\train\images\patches_289.jpg,train,4,2,Crazing,0.3425,0.445,0.165,0.21,0.26,0.34,0.42500000000000004,0.55
patches_29,..\NEU-DET\train\images\patches_29.jpg,train,0,2,Crazing,0.4825,0.2225,0.365,0.435,0.3,0.0050000000000000044,0.665,0.44
patches_29,..\NEU-DET\train\images\patches_29.jpg,train,1,2,Crazing,0.505,0.6975,0.3,0.395,0.355,0.5,0.655,0.895
patches_29,..\NEU-DET\train\images\patches_29.jpg,train,2,2,Crazing,0.125,0.2625,0.24,0.515,0.0050000000000000044,0.0050000000000000044,0.245,0.52
patches_290,..\NEU-DET\train\images\patches_290.jpg,train,0,2,Crazing,0.17500000000000002,0.33,0.25,0.41000000000000003,0.05000000000000002,0.125,0.30000000000000004,0.535
patches_290,..\NEU-DET\train\images\patches_290.jpg,train,1,2,Crazing,0.17500000000000002,0.795,0.28,0.4,0.035,0.595,0.31500000000000006,0.9950000000000001
patches_290,..\NEU-DET\train\images\patches_290.jpg,train,2,2,Crazing,0.7825,0.7625000000000001,0.295,0.47500000000000003,0.635,0.525,0.9299999999999999,1
patches_290,..\NEU-DET\train\images\patches_290.jpg,train,3,2,Crazing,0.7875,0.1275,0.325,0.245,0.625,0.0050000000000000044,0.95,0.25
patches_290,..\NEU-DET\train\images\patches_290.jpg,train,4,2,Crazing,0.805,0.4,0.29,0.35000000000000003,0.66,0.225,0.9500000000000001,0.5750000000000001
patches_291,..\NEU-DET\train\images\patches_291.jpg,train,0,2,Crazing,0.2225,0.3975,0.23500000000000001,0.395,0.105,0.2,0.34,0.595
patches_291,..\NEU-DET\train\images\patches_291.jpg,train,1,2,Crazing,0.2325,0.8,0.375,0.38,0.04500000000000001,0.6100000000000001,0.42000000000000004,0.99
patches_291,..\NEU-DET\train\images\patches_291.jpg,train,2,2,Crazing,0.78,0.49,0.31,0.97,0.625,0.0050000000000000044,0.935,0.975
patches_291,..\NEU-DET\train\images\patches_291.jpg,train,3,2,Crazing,0.145,0.0725,0.2,0.135,0.044999999999999984,0.0049999999999999906,0.245,0.14
patches_292,..\NEU-DET\train\images\patches_292.jpg,train,0,2,Crazing,0.41250000000000003,0.4175,0.23500000000000001,0.34500000000000003,0.29500000000000004,0.24499999999999997,0.53,0.59
patches_292,..\NEU-DET\train\images\patches_292.jpg,train,1,2,Crazing,0.38,0.0575,0.24,0.105,0.26,0.0050000000000000044,0.5,0.11
patches_292,..\NEU-DET\train\images\patches_292.jpg,train,2,2,Crazing,0.84,0.5525,0.26,0.595,0.71,0.255,0.97,0.85
patches_292,..\NEU-DET\train\images\patches_292.jpg,train,3,2,Crazing,0.0625,0.1375,0.115,0.195,0.0049999999999999975,0.04000000000000001,0.12,0.23500000000000001
patches_292,..\NEU-DET\train\images\patches_292.jpg,train,4,2,Crazing,0.4325,0.935,0.20500000000000002,0.13,0.32999999999999996,0.8700000000000001,0.535,1
patches_293,..\NEU-DET\train\images\patches_293.jpg,train,0,2,Crazing,0.765,0.6325000000000001,0.34,0.725,0.595,0.2700000000000001,0.935,0.9950000000000001
patches_293,..\NEU-DET\train\images\patches_293.jpg,train,1,2,Crazing,0.775,0.23750000000000002,0.2,0.375,0.675,0.05000000000000002,0.875,0.42500000000000004
patches_294,..\NEU-DET\train\images\patches_294.jpg,train,0,2,Crazing,0.17500000000000002,0.48,0.32,0.9500000000000001,0.015000000000000013,0.004999999999999949,0.335,0.9550000000000001
patches_294,..\NEU-DET\train\images\patches_294.jpg,train,1,2,Crazing,0.8175,0.6625,0.325,0.655,0.655,0.33499999999999996,0.98,0.99
patches_295,..\NEU-DET\train\images\patches_295.jpg,train,0,2,Crazing,0.2275,0.48,0.395,0.9500000000000001,0.03,0.004999999999999949,0.42500000000000004,0.9550000000000001
patches_295,..\NEU-DET\train\images\patches_295.jpg,train,1,2,Crazing,0.86,0.3125,0.28,0.615,0.72,0.0050000000000000044,1,0.62
patches_295,..\NEU-DET\train\images\patches_295.jpg,train,2,2,Crazing,0.8150000000000001,0.79,0.2,0.4,0.7150000000000001,0.5900000000000001,0.915,0.99
patches_296,..\NEU-DET\train\images\patches_296.jpg,train,0,2,Crazing,0.295,0.2,0.33,0.39,0.12999999999999998,0.0050000000000000044,0.45999999999999996,0.395
patches_296,..\NEU-DET\train\images\patches_296.jpg,train,1,2,Crazing,0.745,0.1775,0.33,0.34500000000000003,0.58,0.004999999999999977,0.91,0.35
patches_296,..\NEU-DET\train\images\patches_296.jpg,train,2,2,Crazing,0.73,0.6925,0.32,0.535,0.57,0.425,0.89,0.96
patches_297,..\NEU-DET\train\images\patches_297.jpg,train,0,2,Crazing,0.245,0.55,0.41000000000000003,0.8300000000000001,0.03999999999999998,0.135,0.45,0.9650000000000001
patches_297,..\NEU-DET\train\images\patches_297.jpg,train,1,2,Crazing,0.835,0.685,0.32,0.58,0.6749999999999999,0.3950000000000001,0.995,0.9750000000000001
patches_297,..\NEU-DET\train\images\patches_297.jpg,train,2,2,Crazing,0.85,0.1875,0.28,0.365,0.71,0.0050000000000000044,0.99,0.37
patches_298,..\NEU-DET\train\images\patches_298.jpg,train,0,2,Crazing,0.1325,0.625,0.245,0.41000000000000003,0.010000000000000009,0.42,0.255,0.8300000000000001
patches_298,..\NEU-DET\train\images\patches_298.jpg,train,1,2,Crazing,0.8175,0.3825,0.305,0.315,0.665,0.225,0.97,0.54
patches_298,..\NEU-DET\train\images\patches_298.jpg,train,2,2,Crazing,0.9025,0.895,0.165,0.15,0.82,0.8200000000000001,0.985,0.97
patches_298,..\NEU-DET\train\images\patches_298.jpg,train,3,2,Crazing,0.31,0.5825,0.21,0.265,0.20500000000000002,0.45,0.415,0.7150000000000001
patches_299,..\NEU-DET\train\images\patches_299.jpg,train,0,2,Crazing,0.6475,0.5175,0.405,0.775,0.44499999999999995,0.12999999999999995,0.85,0.905
patches_299,..\NEU-DET\train\images\patches_299.jpg,train,1,2,Crazing,0.11750000000000001,0.08750000000000001,0.225,0.165,0.0050000000000000044,0.0050000000000000044,0.23,0.17
patches_299,..\NEU-DET\train\images\patches_299.jpg,train,2,2,Crazing,0.1375,0.6825,0.265,0.635,0.0050000000000000044,0.365,0.27,1
patches_30,..\NEU-DET\train\images\patches_30.jpg,train,0,2,Crazing,0.41000000000000003,0.5675,0.46,0.755,0.18000000000000002,0.19,0.64,0.9450000000000001
patches_30,..\NEU-DET\train\images\patches_30.jpg,train,1,2,Crazing,0.9400000000000001,0.0975,0.12,0.185,0.8800000000000001,0.0050000000000000044,1,0.19
patches_300,..\NEU-DET\train\images\patches_300.jpg,train,0,2,Crazing,0.34750000000000003,0.5625,0.28500000000000003,0.485,0.20500000000000002,0.32,0.49000000000000005,0.8049999999999999
patches_300,..\NEU-DET\train\images\patches_300.jpg,train,1,2,Crazing,0.365,0.2525,0.26,0.355,0.235,0.07500000000000001,0.495,0.43
patches_31,..\NEU-DET\train\images\patches_31.jpg,train,0,2,Crazing,0.47000000000000003,0.62,0.36,0.61,0.29000000000000004,0.315,0.65,0.925
patches_31,..\NEU-DET\train\images\patches_31.jpg,train,1,2,Crazing,0.8150000000000001,0.7000000000000001,0.26,0.36,0.685,0.52,0.9450000000000001,0.8800000000000001
patches_32,..\NEU-DET\train\images\patches_32.jpg,train,0,2,Crazing,0.34,0.59,0.37,0.33,0.15500000000000003,0.42499999999999993,0.525,0.755
patches_32,..\NEU-DET\train\images\patches_32.jpg,train,1,2,Crazing,0.64,0.6625,0.22,0.215,0.53,0.5549999999999999,0.75,0.77
patches_32,..\NEU-DET\train\images\patches_32.jpg,train,2,2,Crazing,0.68,0.3875,0.28,0.335,0.54,0.22,0.8200000000000001,0.555
patches_33,..\NEU-DET\train\images\patches_33.jpg,train,0,2,Crazing,0.5175,0.195,0.305,0.38,0.365,0.0050000000000000044,0.6699999999999999,0.385
patches_33,..\NEU-DET\train\images\patches_33.jpg,train,1,2,Crazing,0.4875,0.7225,0.305,0.23500000000000001,0.33499999999999996,0.605,0.64,0.8400000000000001
patches_33,..\NEU-DET\train\images\patches_33.jpg,train,2,2,Crazing,0.5075000000000001,0.92,0.225,0.14,0.3950000000000001,0.8500000000000001,0.6200000000000001,0.99
patches_34,..\NEU-DET\train\images\patches_34.jpg,train,0,2,Crazing,0.4,0.6475,0.22,0.28500000000000003,0.29000000000000004,0.5049999999999999,0.51,0.79
patches_34,..\NEU-DET\train\images\patches_34.jpg,train,1,2,Crazing,0.3675,0.35000000000000003,0.265,0.25,0.235,0.22500000000000003,0.5,0.47500000000000003
patches_34,..\NEU-DET\train\images\patches_34.jpg,train,2,2,Crazing,0.84,0.725,0.23,0.22,0.725,0.615,0.955,0.835
patches_35,..\NEU-DET\train\images\patches_35.jpg,train,0,2,Crazing,0.3425,0.155,0.245,0.29,0.22000000000000003,0.010000000000000009,0.465,0.3
patches_35,..\NEU-DET\train\images\patches_35.jpg,train,1,2,Crazing,0.81,0.255,0.21,0.22,0.7050000000000001,0.14500000000000002,0.915,0.365
patches_35,..\NEU-DET\train\images\patches_35.jpg,train,2,2,Crazing,0.3775,0.77,0.245,0.45,0.255,0.545,0.5,0.995
patches_36,..\NEU-DET\train\images\patches_36.jpg,train,0,2,Crazing,0.215,0.59,0.27,0.17,0.07999999999999999,0.505,0.35,0.6749999999999999
patches_36,..\NEU-DET\train\images\patches_36.jpg,train,1,2,Crazing,0.6825,0.51,0.275,0.97,0.5449999999999999,0.025000000000000022,0.8200000000000001,0.995
patches_37,..\NEU-DET\train\images\patches_37.jpg,train,0,2,Crazing,0.40750000000000003,0.6675,0.325,0.23500000000000001,0.24500000000000002,0.5499999999999999,0.5700000000000001,0.785
patches_37,..\NEU-DET\train\images\patches_37.jpg,train,1,2,Crazing,0.3975,0.9175,0.165,0.165,0.315,0.835,0.48000000000000004,1
patches_38,..\NEU-DET\train\images\patches_38.jpg,train,0,2,Crazing,0.195,0.4975,0.28,0.985,0.05499999999999999,0.0050000000000000044,0.335,0.99
patches_38,..\NEU-DET\train\images\patches_38.jpg,train,1,2,Crazing,0.8200000000000001,0.6675,0.32,0.255,0.66,0.54,0.9800000000000001,0.7949999999999999
patches_38,..\NEU-DET\train\images\patches_38.jpg,train,2,2,Crazing,0.8200000000000001,0.8875000000000001,0.19,0.225,0.7250000000000001,0.775,0.915,1
patches_39,..\NEU-DET\train\images\patches_39.jpg,train,0,2,Crazing,0.4375,0.36,0.195,0.25,0.33999999999999997,0.235,0.535,0.485
patches_40,..\NEU-DET\train\images\patches_40.jpg,train,0,2,Crazing,0.17250000000000001,0.615,0.20500000000000002,0.44,0.07,0.395,0.275,0.835
patches_40,..\NEU-DET\train\images\patches_40.jpg,train,1,2,Crazing,0.7875,0.6675,0.295,0.265,0.64,0.5349999999999999,0.9349999999999999,0.8
patches_41,..\NEU-DET\train\images\patches_41.jpg,train,0,2,Crazing,0.1875,0.3025,0.195,0.20500000000000002,0.09,0.19999999999999998,0.28500000000000003,0.405
patches_41,..\NEU-DET\train\images\patches_41.jpg,train,1,2,Crazing,0.275,0.775,0.22,0.37,0.16500000000000004,0.5900000000000001,0.385,0.96
patches_42,..\NEU-DET\train\images\patches_42.jpg,train,0,2,Crazing,0.5475,0.1675,0.195,0.265,0.44999999999999996,0.035,0.645,0.30000000000000004
patches_42,..\NEU-DET\train\images\patches_42.jpg,train,1,2,Crazing,0.5225,0.655,0.395,0.62,0.32499999999999996,0.34500000000000003,0.72,0.9650000000000001
patches_43,..\NEU-DET\train\images\patches_43.jpg,train,0,2,Crazing,0.495,0.685,0.29,0.49,0.35,0.44000000000000006,0.64,0.93
patches_43,..\NEU-DET\train\images\patches_43.jpg,train,1,2,Crazing,0.435,0.3125,0.26,0.305,0.305,0.16,0.565,0.46499999999999997
patches_44,..\NEU-DET\train\images\patches_44.jpg,train,0,2,Crazing,0.495,0.6475,0.29,0.295,0.35,0.5,0.64,0.7949999999999999
patches_45,..\NEU-DET\train\images\patches_45.jpg,train,0,2,Crazing,0.105,0.485,0.2,0.41000000000000003,0.0049999999999999906,0.27999999999999997,0.20500000000000002,0.69
patches_45,..\NEU-DET\train\images\patches_45.jpg,train,1,2,Crazing,0.0625,0.1275,0.115,0.245,0.0049999999999999975,0.0050000000000000044,0.12,0.25
patches_45,..\NEU-DET\train\images\patches_45.jpg,train,2,2,Crazing,0.8275,0.47750000000000004,0.125,0.245,0.765,0.35500000000000004,0.89,0.6000000000000001
patches_45,..\NEU-DET\train\images\patches_45.jpg,train,3,2,Crazing,0.765,0.895,0.17,0.2,0.68,0.795,0.85,0.995
patches_46,..\NEU-DET\train\images\patches_46.jpg,train,0,2,Crazing,0.485,0.6950000000000001,0.28,0.48,0.345,0.45500000000000007,0.625,0.935
patches_46,..\NEU-DET\train\images\patches_46.jpg,train,1,2,Crazing,0.5475,0.215,0.245,0.41000000000000003,0.425,0.009999999999999981,0.6699999999999999,0.42000000000000004
patches_46,..\NEU-DET\train\images\patches_46.jpg,train,2,2,Crazing,0.805,0.27,0.16,0.25,0.7250000000000001,0.14500000000000002,0.885,0.395
patches_47,..\NEU-DET\train\images\patches_47.jpg,train,0,2,Crazing,0.3125,0.43,0.355,0.52,0.135,0.16999999999999998,0.49,0.69
patches_47,..\NEU-DET\train\images\patches_47.jpg,train,1,2,Crazing,0.74,0.34500000000000003,0.43,0.45,0.525,0.12000000000000002,0.955,0.5700000000000001
patches_47,..\NEU-DET\train\images\patches_47.jpg,train,2,2,Crazing,0.62,0.7975,0.2,0.295,0.52,0.65,0.72,0.945
patches_48,..\NEU-DET\train\images\patches_48.jpg,train,0,2,Crazing,0.48,0.41250000000000003,0.26,0.395,0.35,0.21500000000000002,0.61,0.6100000000000001
patches_48,..\NEU-DET\train\images\patches_48.jpg,train,1,2,Crazing,0.085,0.0625,0.16,0.115,0.0050000000000000044,0.0049999999999999975,0.165,0.12
patches_49,..\NEU-DET\train\images\patches_49.jpg,train,0,2,Crazing,0.15,0.15,0.19,0.28,0.05499999999999999,0.009999999999999981,0.245,0.29000000000000004
patches_49,..\NEU-DET\train\images\patches_49.jpg,train,1,2,Crazing,0.155,0.855,0.25,0.29,0.03,0.71,0.28,1
patches_49,..\NEU-DET\train\images\patches_49.jpg,train,2,2,Crazing,0.835,0.3175,0.31,0.625,0.6799999999999999,0.0050000000000000044,0.99,0.63
patches_50,..\NEU-DET\train\images\patches_50.jpg,train,0,2,Crazing,0.4175,0.15,0.225,0.28,0.305,0.009999999999999981,0.53,0.29000000000000004
patches_50,..\NEU-DET\train\images\patches_50.jpg,train,1,2,Crazing,0.4975,0.7575000000000001,0.195,0.265,0.4,0.625,0.595,0.8900000000000001
patches_51,..\NEU-DET\train\images\patches_51.jpg,train,0,2,Crazing,0.46,0.495,0.32,0.4,0.30000000000000004,0.295,0.62,0.6950000000000001
patches_52,..\NEU-DET\train\images\patches_52.jpg,train,0,2,Crazing,0.4625,0.49,0.455,0.86,0.23500000000000001,0.06,0.6900000000000001,0.9199999999999999
patches_53,..\NEU-DET\train\images\patches_53.jpg,train,0,2,Crazing,0.23750000000000002,0.17250000000000001,0.195,0.245,0.14,0.05000000000000002,0.335,0.29500000000000004
patches_53,..\NEU-DET\train\images\patches_53.jpg,train,1,2,Crazing,0.245,0.755,0.37,0.49,0.06,0.51,0.43,1
patches_53,..\NEU-DET\train\images\patches_53.jpg,train,2,2,Crazing,0.845,0.5775,0.31,0.41500000000000004,0.69,0.37,1,0.785
patches_54,..\NEU-DET\train\images\patches_54.jpg,train,0,2,Crazing,0.5975,0.34500000000000003,0.305,0.51,0.44500000000000006,0.09000000000000002,0.75,0.6000000000000001
patches_55,..\NEU-DET\train\images\patches_55.jpg,train,0,2,Crazing,0.23750000000000002,0.505,0.215,0.21,0.13,0.4,0.34500000000000003,0.61
patches_55,..\NEU-DET\train\images\patches_55.jpg,train,1,2,Crazing,0.5650000000000001,0.47500000000000003,0.35000000000000003,0.68,0.39,0.135,0.7400000000000001,0.8150000000000001
patches_56,..\NEU-DET\train\images\patches_56.jpg,train,0,2,Crazing,0.34,0.40750000000000003,0.37,0.145,0.15500000000000003,0.335,0.525,0.48000000000000004
patches_56,..\NEU-DET\train\images\patches_56.jpg,train,1,2,Crazing,0.25,0.5750000000000001,0.16,0.14,0.16999999999999998,0.5050000000000001,0.33,0.645
patches_56,..\NEU-DET\train\images\patches_56.jpg,train,2,2,Crazing,0.6475,0.5575,0.125,0.125,0.585,0.495,0.71,0.62
patches_56,..\NEU-DET\train\images\patches_56.jpg,train,3,2,Crazing,0.9,0.5650000000000001,0.2,0.31,0.8,0.41000000000000003,1,0.7200000000000001
patches_57,..\NEU-DET\train\images\patches_57.jpg,train,0,2,Crazing,0.54,0.40750000000000003,0.21,0.665,0.43500000000000005,0.07500000000000001,0.645,0.74
patches_57,..\NEU-DET\train\images\patches_57.jpg,train,1,2,Crazing,0.535,0.885,0.25,0.23,0.41000000000000003,0.77,0.66,1
patches_58,..\NEU-DET\train\images\patches_58.jpg,train,0,2,Crazing,0.20500000000000002,0.31,0.19,0.48,0.11000000000000001,0.07,0.30000000000000004,0.55
patches_58,..\NEU-DET\train\images\patches_58.jpg,train,1,2,Crazing,0.445,0.275,0.2,0.29,0.345,0.13000000000000003,0.545,0.42000000000000004
patches_58,..\NEU-DET\train\images\patches_58.jpg,train,2,2,Crazing,0.25,0.84,0.2,0.32,0.15,0.6799999999999999,0.35,1
patches_58,..\NEU-DET\train\images\patches_58.jpg,train,3,2,Crazing,0.81,0.5700000000000001,0.24,0.22,0.6900000000000001,0.4600000000000001,0.93,0.68
patches_59,..\NEU-DET\train\images\patches_59.jpg,train,0,2,Crazing,0.4875,0.3225,0.195,0.625,0.39,0.010000000000000009,0.585,0.635
patches_59,..\NEU-DET\train\images\patches_59.jpg,train,1,2,Crazing,0.48,0.855,0.27,0.29,0.345,0.71,0.615,1
patches_6,..\NEU-DET\train\images\patches_6.jpg,train,0,2,Crazing,0.2575,0.515,0.385,0.97,0.065,0.030000000000000027,0.45,1
patches_6,..\NEU-DET\train\images\patches_6.jpg,train,1,2,Crazing,0.7025,0.4825,0.5650000000000001,0.635,0.42,0.16499999999999998,0.9850000000000001,0.8
patches_60,..\NEU-DET\train\images\patches_60.jpg,train,0,2,Crazing,0.115,0.6775,0.2,0.23500000000000001,0.015,0.5599999999999999,0.21500000000000002,0.795
patches_60,..\NEU-DET\train\images\patches_60.jpg,train,1,2,Crazing,0.9025,0.875,0.185,0.24,0.8099999999999999,0.755,0.995,0.995
patches_60,..\NEU-DET\train\images\patches_60.jpg,train,2,2,Crazing,0.835,0.4925,0.24,0.485,0.715,0.25,0.955,0.735
